id,category_id,category,question_id,question,type,difficulty,age,players,action
22-24,22,Хариул эсвэл шийтгэл,24,Хэнтэй road trip хийх вэ?,challenge,Very Hard,18+,2-10,do
22-25,22,Хариул эсвэл шийтгэл,25,Хэнтэй удаан ярилцмаар байна?,challenge,Extreme,18+,2-10,do
22-26,22,Хариул эсвэл шийтгэл,26,Өөрийгөө 3 үгээр тодорхойл.,challenge,Easy,18+,2-10,do
22-27,22,Хариул эсвэл шийтгэл,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,challenge,Medium,18+,2-10,do
22-28,22,Хариул эсвэл шийтгэл,28,Эндээс хэнийг илүү танимаар байна?,challenge,Hard,18+,2-10,do
22-29,22,Хариул эсвэл шийтгэл,29,Нэг асуулт өөрөө зохио.,challenge,Very Hard,18+,2-10,do
22-30,22,Хариул эсвэл шийтгэл,30,Тухгүй байвал PASS хийж болно.,challenge,Extreme,18+,2-10,do
23-01,23,Нууц асуулт,1,Өөрийн хамгийн том мөрөөдлөө хэл.,question,Easy,18+,2-10,answer
23-02,23,Нууц асуулт,2,Өөрийн нэг green flag-аа хэл.,question,Medium,18+,2-10,answer
23-03,23,Нууц асуулт,3,Өөрийн нэг red flag-аа хэл.,question,Hard,18+,2-10,answer
23-04,23,Нууц асуулт,4,Сүүлд хэзээ үнэхээр баярласан бэ?,question,Very Hard,18+,2-10,answer
23-05,23,Нууц асуулт,5,Хэнээс message ирэхийг хүлээдэг вэ?,question,Extreme,18+,2-10,answer
23-06,23,Нууц асуулт,6,Perfect weekend-ээ тайлбарла.,question,Easy,18+,2-10,answer
23-07,23,Нууц асуулт,7,Dream destination-оо хэл.,question,Medium,18+,2-10,answer
23-08,23,Нууц асуулт,8,Хамгийн их хүндэлдэг чанараа хэл.,question,Hard,18+,2-10,answer
23-09,23,Нууц асуулт,9,Хамгийн муу зуршлаа хэл.,question,Very Hard,18+,2-10,answer
23-10,23,Нууц асуулт,10,Хамгийн сайн чанараа хэл.,question,Extreme,18+,2-10,answer
23-11,23,Нууц асуулт,11,5 жилийн дараах өөрийгөө төсөөл.,question,Easy,18+,2-10,answer
23-12,23,Нууц асуулт,12,Нэг хүнийг сонгоод compliment өг.,question,Medium,18+,2-10,answer
23-13,23,Нууц асуулт,13,Нэг хүний first impression-ийг хэл.,question,Hard,18+,2-10,answer
23-14,23,Нууц асуулт,14,Нэг дуу санал болго.,question,Very Hard,18+,2-10,answer
23-15,23,Нууц асуулт,15,Нэг кино санал болго.,question,Extreme,18+,2-10,answer
23-16,23,Нууц асуулт,16,Нэг хоол сонгоод тайлбарла.,question,Easy,18+,2-10,answer
23-17,23,Нууц асуулт,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,question,Medium,18+,2-10,answer
23-18,23,Нууц асуулт,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,question,Hard,18+,2-10,answer
23-19,23,Нууц асуулт,19,Ямар хүнтэй амархан найзлах вэ?,question,Very Hard,18+,2-10,answer
23-20,23,Нууц асуулт,20,Ямар зан хамгийн их turn-off вэ?,question,Extreme,18+,2-10,answer
23-21,23,Нууц асуулт,21,Ямар зан хамгийн их татдаг вэ?,question,Easy,18+,2-10,answer
23-22,23,Нууц асуулт,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,question,Medium,18+,2-10,answer
23-23,23,Нууц асуулт,23,Ирээдүйгээ харвал юу мэдмээр байна?,question,Hard,18+,2-10,answer
23-24,23,Нууц асуулт,24,Хэнтэй road trip хийх вэ?,question,Very Hard,18+,2-10,answer
23-25,23,Нууц асуулт,25,Хэнтэй удаан ярилцмаар байна?,question,Extreme,18+,2-10,answer
23-26,23,Нууц асуулт,26,Өөрийгөө 3 үгээр тодорхойл.,question,Easy,18+,2-10,answer
23-27,23,Нууц асуулт,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,question,Medium,18+,2-10,answer
23-28,23,Нууц асуулт,28,Эндээс хэнийг илүү танимаар байна?,question,Hard,18+,2-10,answer
23-29,23,Нууц асуулт,29,Нэг асуулт өөрөө зохио.,question,Very Hard,18+,2-10,answer
23-30,23,Нууц асуулт,30,Тухгүй байвал PASS хийж болно.,question,Extreme,18+,2-10,answer
24-01,24,Crush-аа сонго,1,Өөрийн хамгийн том мөрөөдлөө хэл.,choice,Easy,18+,2-10,choose
24-02,24,Crush-аа сонго,2,Өөрийн нэг green flag-аа хэл.,choice,Medium,18+,2-10,choose
24-03,24,Crush-аа сонго,3,Өөрийн нэг red flag-аа хэл.,choice,Hard,18+,2-10,choose
24-04,24,Crush-аа сонго,4,Сүүлд хэзээ үнэхээр баярласан бэ?,choice,Very Hard,18+,2-10,choose
24-05,24,Crush-аа сонго,5,Хэнээс message ирэхийг хүлээдэг вэ?,choice,Extreme,18+,2-10,choose
24-06,24,Crush-аа сонго,6,Perfect weekend-ээ тайлбарла.,choice,Easy,18+,2-10,choose
24-07,24,Crush-аа сонго,7,Dream destination-оо хэл.,choice,Medium,18+,2-10,choose
24-08,24,Crush-аа сонго,8,Хамгийн их хүндэлдэг чанараа хэл.,choice,Hard,18+,2-10,choose
24-09,24,Crush-аа сонго,9,Хамгийн муу зуршлаа хэл.,choice,Very Hard,18+,2-10,choose
24-10,24,Crush-аа сонго,10,Хамгийн сайн чанараа хэл.,choice,Extreme,18+,2-10,choose
24-11,24,Crush-аа сонго,11,5 жилийн дараах өөрийгөө төсөөл.,choice,Easy,18+,2-10,choose
24-12,24,Crush-аа сонго,12,Нэг хүнийг сонгоод compliment өг.,choice,Medium,18+,2-10,choose
24-13,24,Crush-аа сонго,13,Нэг хүний first impression-ийг хэл.,choice,Hard,18+,2-10,choose
24-14,24,Crush-аа сонго,14,Нэг дуу санал болго.,choice,Very Hard,18+,2-10,choose
24-15,24,Crush-аа сонго,15,Нэг кино санал болго.,choice,Extreme,18+,2-10,choose
24-16,24,Crush-аа сонго,16,Нэг хоол сонгоод тайлбарла.,choice,Easy,18+,2-10,choose
24-17,24,Crush-аа сонго,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,choice,Medium,18+,2-10,choose
24-18,24,Crush-аа сонго,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,choice,Hard,18+,2-10,choose
24-19,24,Crush-аа сонго,19,Ямар хүнтэй амархан найзлах вэ?,choice,Very Hard,18+,2-10,choose
24-20,24,Crush-аа сонго,20,Ямар зан хамгийн их turn-off вэ?,choice,Extreme,18+,2-10,choose
24-21,24,Crush-аа сонго,21,Ямар зан хамгийн их татдаг вэ?,choice,Easy,18+,2-10,choose
24-22,24,Crush-аа сонго,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,choice,Medium,18+,2-10,choose
24-23,24,Crush-аа сонго,23,Ирээдүйгээ харвал юу мэдмээр байна?,choice,Hard,18+,2-10,choose
24-24,24,Crush-аа сонго,24,Хэнтэй road trip хийх вэ?,choice,Very Hard,18+,2-10,choose
24-25,24,Crush-аа сонго,25,Хэнтэй удаан ярилцмаар байна?,choice,Extreme,18+,2-10,choose
24-26,24,Crush-аа сонго,26,Өөрийгөө 3 үгээр тодорхойл.,choice,Easy,18+,2-10,choose
24-27,24,Crush-аа сонго,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,choice,Medium,18+,2-10,choose
24-28,24,Crush-аа сонго,28,Эндээс хэнийг илүү танимаар байна?,choice,Hard,18+,2-10,choose
24-29,24,Crush-аа сонго,29,Нэг асуулт өөрөө зохио.,choice,Very Hard,18+,2-10,choose
24-30,24,Crush-аа сонго,30,Тухгүй байвал PASS хийж болно.,choice,Extreme,18+,2-10,choose
25-01,25,"Болзох уу, найзлах уу?",1,Өөрийн хамгийн том мөрөөдлөө хэл.,choice,Easy,18+,2-10,choose
25-02,25,"Болзох уу, найзлах уу?",2,Өөрийн нэг green flag-аа хэл.,choice,Medium,18+,2-10,choose
25-03,25,"Болзох уу, найзлах уу?",3,Өөрийн нэг red flag-аа хэл.,choice,Hard,18+,2-10,choose
25-04,25,"Болзох уу, найзлах уу?",4,Сүүлд хэзээ үнэхээр баярласан бэ?,choice,Very Hard,18+,2-10,choose
25-05,25,"Болзох уу, найзлах уу?",5,Хэнээс message ирэхийг хүлээдэг вэ?,choice,Extreme,18+,2-10,choose
25-06,25,"Болзох уу, найзлах уу?",6,Perfect weekend-ээ тайлбарла.,choice,Easy,18+,2-10,choose
25-07,25,"Болзох уу, найзлах уу?",7,Dream destination-оо хэл.,choice,Medium,18+,2-10,choose
25-08,25,"Болзох уу, найзлах уу?",8,Хамгийн их хүндэлдэг чанараа хэл.,choice,Hard,18+,2-10,choose
25-09,25,"Болзох уу, найзлах уу?",9,Хамгийн муу зуршлаа хэл.,choice,Very Hard,18+,2-10,choose
25-10,25,"Болзох уу, найзлах уу?",10,Хамгийн сайн чанараа хэл.,choice,Extreme,18+,2-10,choose
25-11,25,"Болзох уу, найзлах уу?",11,5 жилийн дараах өөрийгөө төсөөл.,choice,Easy,18+,2-10,choose
25-12,25,"Болзох уу, найзлах уу?",12,Нэг хүнийг сонгоод compliment өг.,choice,Medium,18+,2-10,choose
25-13,25,"Болзох уу, найзлах уу?",13,Нэг хүний first impression-ийг хэл.,choice,Hard,18+,2-10,choose
25-14,25,"Болзох уу, найзлах уу?",14,Нэг дуу санал болго.,choice,Very Hard,18+,2-10,choose
25-15,25,"Болзох уу, найзлах уу?",15,Нэг кино санал болго.,choice,Extreme,18+,2-10,choose
25-16,25,"Болзох уу, найзлах уу?",16,Нэг хоол сонгоод тайлбарла.,choice,Easy,18+,2-10,choose
25-17,25,"Болзох уу, найзлах уу?",17,Нэг hobby туршиж үзмээр байгаагаа хэл.,choice,Medium,18+,2-10,choose
25-18,25,"Болзох уу, найзлах уу?",18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,choice,Hard,18+,2-10,choose
25-19,25,"Болзох уу, найзлах уу?",19,Ямар хүнтэй амархан найзлах вэ?,choice,Very Hard,18+,2-10,choose
25-20,25,"Болзох уу, найзлах уу?",20,Ямар зан хамгийн их turn-off вэ?,choice,Extreme,18+,2-10,choose
25-21,25,"Болзох уу, найзлах уу?",21,Ямар зан хамгийн их татдаг вэ?,choice,Easy,18+,2-10,choose
25-22,25,"Болзох уу, найзлах уу?",22,Өнгөрсөнд очвол юу өөрчлөх вэ?,choice,Medium,18+,2-10,choose
25-23,25,"Болзох уу, найзлах уу?",23,Ирээдүйгээ харвал юу мэдмээр байна?,choice,Hard,18+,2-10,choose
25-24,25,"Болзох уу, найзлах уу?",24,Хэнтэй road trip хийх вэ?,choice,Very Hard,18+,2-10,choose
25-25,25,"Болзох уу, найзлах уу?",25,Хэнтэй удаан ярилцмаар байна?,choice,Extreme,18+,2-10,choose
25-26,25,"Болзох уу, найзлах уу?",26,Өөрийгөө 3 үгээр тодорхойл.,choice,Easy,18+,2-10,choose
25-27,25,"Болзох уу, найзлах уу?",27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,choice,Medium,18+,2-10,choose
25-28,25,"Болзох уу, найзлах уу?",28,Эндээс хэнийг илүү танимаар байна?,choice,Hard,18+,2-10,choose
25-29,25,"Болзох уу, найзлах уу?",29,Нэг асуулт өөрөө зохио.,choice,Very Hard,18+,2-10,choose
25-30,25,"Болзох уу, найзлах уу?",30,Тухгүй байвал PASS хийж болно.,choice,Extreme,18+,2-10,choose
26-01,26,Kiss / Marry / Kill,1,Өөрийн хамгийн том мөрөөдлөө хэл.,choice,Easy,18+,2-10,choose
26-02,26,Kiss / Marry / Kill,2,Өөрийн нэг green flag-аа хэл.,choice,Medium,18+,2-10,choose
26-03,26,Kiss / Marry / Kill,3,Өөрийн нэг red flag-аа хэл.,choice,Hard,18+,2-10,choose
26-04,26,Kiss / Marry / Kill,4,Сүүлд хэзээ үнэхээр баярласан бэ?,choice,Very Hard,18+,2-10,choose
26-05,26,Kiss / Marry / Kill,5,Хэнээс message ирэхийг хүлээдэг вэ?,choice,Extreme,18+,2-10,choose
26-06,26,Kiss / Marry / Kill,6,Perfect weekend-ээ тайлбарла.,choice,Easy,18+,2-10,choose
26-07,26,Kiss / Marry / Kill,7,Dream destination-оо хэл.,choice,Medium,18+,2-10,choose
26-08,26,Kiss / Marry / Kill,8,Хамгийн их хүндэлдэг чанараа хэл.,choice,Hard,18+,2-10,choose
26-09,26,Kiss / Marry / Kill,9,Хамгийн муу зуршлаа хэл.,choice,Very Hard,18+,2-10,choose
26-10,26,Kiss / Marry / Kill,10,Хамгийн сайн чанараа хэл.,choice,Extreme,18+,2-10,choose
26-11,26,Kiss / Marry / Kill,11,5 жилийн дараах өөрийгөө төсөөл.,choice,Easy,18+,2-10,choose
26-12,26,Kiss / Marry / Kill,12,Нэг хүнийг сонгоод compliment өг.,choice,Medium,18+,2-10,choose
26-13,26,Kiss / Marry / Kill,13,Нэг хүний first impression-ийг хэл.,choice,Hard,18+,2-10,choose
26-14,26,Kiss / Marry / Kill,14,Нэг дуу санал болго.,choice,Very Hard,18+,2-10,choose
26-15,26,Kiss / Marry / Kill,15,Нэг кино санал болго.,choice,Extreme,18+,2-10,choose
26-16,26,Kiss / Marry / Kill,16,Нэг хоол сонгоод тайлбарла.,choice,Easy,18+,2-10,choose
26-17,26,Kiss / Marry / Kill,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,choice,Medium,18+,2-10,choose
26-18,26,Kiss / Marry / Kill,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,choice,Hard,18+,2-10,choose
26-19,26,Kiss / Marry / Kill,19,Ямар хүнтэй амархан найзлах вэ?,choice,Very Hard,18+,2-10,choose
26-20,26,Kiss / Marry / Kill,20,Ямар зан хамгийн их turn-off вэ?,choice,Extreme,18+,2-10,choose
26-21,26,Kiss / Marry / Kill,21,Ямар зан хамгийн их татдаг вэ?,choice,Easy,18+,2-10,choose
26-22,26,Kiss / Marry / Kill,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,choice,Medium,18+,2-10,choose
26-23,26,Kiss / Marry / Kill,23,Ирээдүйгээ харвал юу мэдмээр байна?,choice,Hard,18+,2-10,choose
26-24,26,Kiss / Marry / Kill,24,Хэнтэй road trip хийх вэ?,choice,Very Hard,18+,2-10,choose
26-25,26,Kiss / Marry / Kill,25,Хэнтэй удаан ярилцмаар байна?,choice,Extreme,18+,2-10,choose
26-26,26,Kiss / Marry / Kill,26,Өөрийгөө 3 үгээр тодорхойл.,choice,Easy,18+,2-10,choose
26-27,26,Kiss / Marry / Kill,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,choice,Medium,18+,2-10,choose
26-28,26,Kiss / Marry / Kill,28,Эндээс хэнийг илүү танимаар байна?,choice,Hard,18+,2-10,choose
26-29,26,Kiss / Marry / Kill,29,Нэг асуулт өөрөө зохио.,choice,Very Hard,18+,2-10,choose
26-30,26,Kiss / Marry / Kill,30,Тухгүй байвал PASS хийж болно.,choice,Extreme,18+,2-10,choose
27-01,27,Хэн хамгийн...?,1,Эндээс хэн хамгийн түрүүнд гэрлэх вэ?,vote,Easy,18+,2-10,vote
27-02,27,Хэн хамгийн...?,2,Эндээс хэн хамгийн их мөнгө олох вэ?,vote,Medium,18+,2-10,vote
27-03,27,Хэн хамгийн...?,3,Эндээс хэн хамгийн их аялал хийх вэ?,vote,Hard,18+,2-10,vote
27-04,27,Хэн хамгийн...?,4,Эндээс хэн хамгийн их party хийх вэ?,vote,Very Hard,18+,2-10,vote
27-05,27,Хэн хамгийн...?,5,Эндээс хэн хамгийн сайн secret хадгалах вэ?,vote,Extreme,18+,2-10,vote
